# OpenSignals Text File Format. Version 1
# {"88:6B:0F:D9:19:8C": {"position": 0, "device": "bitalino_rev", "device name": "88:6B:0F:D9:19:8C", "device connection": "BTH88:6B:0F:D9:19:8C", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 2, "sync interval": 2, "date": "2026-4-10", "time": "13:54:21.305", "channels": [1], "sensor": ["EMGBITREV"], "label": ["A1"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
6	0	0	1	1	711	
7	0	0	1	1	643	
8	0	0	1	1	705	
9	0	0	1	1	491	
10	0	0	1	1	175	
11	0	0	1	1	318	
12	0	0	1	1	554	
13	0	0	1	1	535	
14	0	0	1	1	344	
15	0	0	1	1	683	
0	0	0	1	1	705	
1	0	0	1	1	580	
2	0	0	1	1	553	
3	0	0	1	1	292	
4	0	0	1	1	320	
5	0	0	1	1	442	
6	0	0	1	1	492	
7	0	0	1	1	659	
8	0	0	1	1	614	
9	0	0	1	1	350	
10	0	0	1	1	334	
11	0	0	1	1	704	
12	0	0	1	1	884	
13	0	0	1	1	648	
14	0	0	1	1	394	
15	0	0	1	1	219	
0	0	0	1	1	54	
1	0	0	1	1	159	
2	0	0	1	1	581	
3	0	0	1	1	703	
4	0	0	1	1	561	
5	0	0	1	1	536	
6	0	0	1	1	729	
7	0	0	1	1	688	
8	0	0	1	1	793	
9	0	0	1	1	656	
10	0	0	1	1	520	
11	0	0	1	1	397	
12	0	0	1	1	380	
13	0	0	1	1	395	
14	0	0	1	1	475	
15	0	0	1	1	588	
0	0	0	1	1	171	
1	0	0	1	1	298	
2	0	0	1	1	532	
3	0	0	1	1	666	
4	0	0	1	1	691	
5	0	0	1	1	573	
6	0	0	1	1	622	
7	0	0	1	1	699	
8	0	0	1	1	614	
9	0	0	1	1	471	
10	0	0	1	1	315	
11	0	0	1	1	408	
12	0	0	1	1	492	
13	0	0	1	1	499	
14	0	0	1	1	508	
15	0	0	1	1	416	
0	0	0	1	1	516	
1	0	0	1	1	644	
2	0	0	1	1	394	
3	0	0	1	1	325	
4	0	0	1	1	450	
5	0	0	1	1	632	
6	0	0	1	1	751	
7	0	0	1	1	668	
8	0	0	1	1	457	
9	0	0	1	1	395	
10	0	0	1	1	479	
11	0	0	1	1	568	
12	0	0	1	1	426	
13	0	0	1	1	298	
14	0	0	1	1	481	
15	0	0	1	1	707	
0	0	0	1	1	625	
1	0	0	1	1	595	
2	0	0	1	1	578	
3	0	0	1	1	529	
4	0	0	1	1	453	
5	0	0	1	1	307	
6	0	0	1	1	319	
7	0	0	1	1	422	
8	0	0	1	1	575	
9	0	0	1	1	674	
10	0	0	1	1	641	
11	0	0	1	1	439	
12	0	0	1	1	424	
13	0	0	1	1	446	
14	0	0	1	1	638	
15	0	0	1	1	464	
0	0	0	1	1	142	
1	0	0	1	1	195	
2	0	0	1	1	579	
3	0	0	1	1	1021	
4	0	0	1	1	682	
5	0	0	1	1	460	
6	0	0	1	1	441	
7	0	0	1	1	785	
8	0	0	1	1	756	
9	0	0	1	1	593	
10	0	0	1	1	484	
11	0	0	1	1	394	
12	0	0	1	1	411	
13	0	0	1	1	396	
14	0	0	1	1	408	
15	0	0	1	1	468	
0	0	0	1	1	489	
1	0	0	1	1	439	
2	0	0	1	1	468	
3	0	0	1	1	496	
4	0	0	1	1	503	
5	0	0	1	1	489	
6	0	0	1	1	534	
7	0	0	1	1	541	
8	0	0	1	1	523	
9	0	0	1	1	538	
10	0	0	1	1	576	
11	0	0	1	1	492	
12	0	0	1	1	480	
13	0	0	1	1	518	
14	0	0	1	1	463	
15	0	0	1	1	463	
0	0	0	1	1	496	
1	0	0	1	1	529	
2	0	0	1	1	496	
3	0	0	1	1	492	
4	0	0	1	1	515	
5	0	0	1	1	543	
6	0	0	1	1	560	
7	0	0	1	1	523	
8	0	0	1	1	511	
9	0	0	1	1	513	
10	0	0	1	1	508	
11	0	0	1	1	516	
12	0	0	1	1	504	
13	0	0	1	1	505	
14	0	0	1	1	521	
15	0	0	1	1	513	
0	0	0	1	1	496	
1	0	0	1	1	488	
2	0	0	1	1	499	
3	0	0	1	1	503	
4	0	0	1	1	477	
5	0	0	1	1	498	
6	0	0	1	1	528	
7	0	0	1	1	510	
8	0	0	1	1	518	
9	0	0	1	1	528	
10	0	0	1	1	521	
11	0	0	1	1	513	
12	0	0	1	1	510	
13	0	0	1	1	504	
14	0	0	1	1	501	
15	0	0	1	1	507	
0	0	0	1	1	496	
1	0	0	1	1	488	
2	0	0	1	1	487	
3	0	0	1	1	512	
4	0	0	1	1	523	
5	0	0	1	1	514	
6	0	0	1	1	517	
7	0	0	1	1	501	
8	0	0	1	1	508	
9	0	0	1	1	542	
10	0	0	1	1	529	
11	0	0	1	1	496	
12	0	0	1	1	499	
13	0	0	1	1	494	
14	0	0	1	1	503	
15	0	0	1	1	545	
0	0	0	1	1	535	
1	0	0	1	1	495	
2	0	0	1	1	492	
3	0	0	1	1	505	
4	0	0	1	1	494	
5	0	0	1	1	504	
6	0	0	1	1	481	
7	0	0	1	1	506	
8	0	0	1	1	507	
